Data from initial AuAg_Absorbance_1.txt Node
Date: Wed Feb 01 12:34:51 EST 2023
User: UV-vis
Spectrometer: FLMS04918
Trigger mode: 0
Integration Time (sec): 3.140000E-3
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 10
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
179.23	-0
179.611	-0.65803
179.992	-0.58263
180.373	-0.17594
180.754	0.0186
181.134	0.09197
181.515	-0.08583
181.896	-0
182.276	-0
182.657	-0
183.038	-0
183.418	-0
183.799	-0.1001
184.179	0.27226
184.56	0.26198
184.94	0.25645
185.32	0.25201
185.701	0.26321
186.081	0.26857
186.461	0.26198
186.842	0.25439
187.222	0.26105
187.602	0.25809
187.982	0.26345
188.362	0.26639
188.742	0.26758
189.122	0.26619
189.502	0.26475
189.882	0.26461
190.262	0.26301
190.642	0.26325
191.022	0.26508
191.402	0.26516
191.781	0.26523
192.161	0.26249
192.541	0.26422
192.92	0.26278
193.3	0.26324
193.68	0.26032
194.059	0.26169
194.439	0.26283
194.818	0.26605
195.198	0.26535
195.577	0.26619
195.957	0.26474
196.336	0.26429
196.715	0.26557
197.094	0.26698
197.474	0.26751
197.853	0.26858
198.232	0.26867
198.611	0.2696
198.99	0.26896
199.369	0.26802
199.748	0.26711
200.127	0.26802
200.506	0.26705
200.885	0.27013
201.264	0.26898
201.643	0.27079
202.022	0.27094
202.401	0.26992
202.779	0.26702
203.158	0.26718
203.537	0.26752
203.915	0.26727
204.294	0.26788
204.673	0.26766
205.051	0.26618
205.43	0.26582
205.808	0.26437
206.187	0.26447
206.565	0.26589
206.943	0.26658
207.322	0.26773
207.7	0.27158
208.078	0.27357
208.456	0.27376
208.835	0.27301
209.213	0.27565
209.591	0.27491
209.969	0.27217
210.347	0.27311
210.725	0.27517
211.103	0.27649
211.481	0.27693
211.859	0.27826
212.237	0.27741
212.614	0.27793
212.992	0.28116
213.37	0.28094
213.748	0.28083
214.125	0.28032
214.503	0.27963
214.881	0.27986
215.258	0.27938
215.636	0.27881
216.013	0.27775
216.391	0.27624
216.768	0.2768
217.145	0.2758
217.523	0.2768
217.9	0.27943
218.277	0.27996
218.655	0.28072
219.032	0.28005
219.409	0.28162
219.786	0.28139
220.163	0.28125
220.54	0.2801
220.917	0.28017
221.294	0.28061
221.671	0.28166
222.048	0.28205
222.425	0.28168
222.802	0.28208
223.179	0.28446
223.556	0.28517
223.932	0.28671
224.309	0.29057
224.686	0.28944
225.062	0.29144
225.439	0.29258
225.815	0.29184
226.192	0.29313
226.568	0.29202
226.945	0.29192
227.321	0.28955
227.698	0.28915
228.074	0.29004
228.45	0.29189
228.827	0.29157
229.203	0.29356
229.579	0.29281
229.955	0.29166
230.331	0.29241
230.707	0.29263
231.083	0.29118
231.46	0.29153
231.835	0.28977
232.211	0.28818
232.587	0.29039
232.963	0.28884
233.339	0.28835
233.715	0.2915
234.091	0.29173
234.466	0.29224
234.842	0.29388
235.218	0.29395
235.593	0.29571
235.969	0.29742
236.344	0.29754
236.72	0.29789
237.095	0.29686
237.471	0.30013
237.846	0.30341
238.222	0.30338
238.597	0.30442
238.972	0.30519
239.348	0.30546
239.723	0.30797
