Data from AgNP_Jan1_slurryTest_Absorbance_10-30-42-888.txt Node
Date: Mon Jan 30 10:30:42 EST 2023
User: UV-vis
Spectrometer: FLMS04918
Trigger mode: 0
Integration Time (sec): 1.080000E-3
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 10
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
179.23	-0.19167
179.611	-0.33492
179.992	-0.20597
180.373	-0.13528
180.754	-0.22513
181.134	-0.22426
181.515	-0.2318
181.896	-0.30666
182.276	-0.31887
182.657	-0.14789
183.038	-0.26543
183.418	-0.29607
183.799	-0.35793
184.179	0.16112
184.56	0.09183
184.94	0.06244
185.32	0.06499
185.701	0.06853
186.081	0.06857
186.461	0.07787
186.842	0.08156
187.222	0.07916
187.602	0.07341
187.982	0.07582
188.362	0.07848
188.742	0.07243
189.122	0.07056
189.502	0.06561
189.882	0.06309
190.262	0.06221
190.642	0.06731
191.022	0.06456
191.402	0.05977
191.781	0.06043
192.161	0.06621
192.541	0.06698
192.92	0.06519
193.3	0.06262
193.68	0.06323
194.059	0.06542
194.439	0.06097
194.818	0.06262
195.198	0.05969
195.577	0.05891
195.957	0.05703
196.336	0.05456
196.715	0.05673
197.094	0.05821
197.474	0.062
197.853	0.06327
198.232	0.06529
198.611	0.06123
198.99	0.06103
199.369	0.0593
199.748	0.05837
200.127	0.0547
200.506	0.05566
200.885	0.05563
201.264	0.05519
201.643	0.04896
202.022	0.04781
202.401	0.04722
202.779	0.04355
203.158	0.04619
203.537	0.04539
203.915	0.04287
204.294	0.04431
204.673	0.04282
205.051	0.04099
205.43	0.04069
205.808	0.03964
206.187	0.03948
206.565	0.04263
206.943	0.04265
207.322	0.04667
207.7	0.04759
208.078	0.05028
208.456	0.04826
208.835	0.05053
209.213	0.05245
209.591	0.05838
209.969	0.05984
210.347	0.06237
210.725	0.06138
211.103	0.05911
211.481	0.05976
211.859	0.06227
212.237	0.06572
212.614	0.06519
212.992	0.066
213.37	0.06554
213.748	0.06714
214.125	0.06932
214.503	0.06924
214.881	0.07018
215.258	0.07148
215.636	0.07295
216.013	0.06679
216.391	0.0685
216.768	0.07044
217.145	0.07112
217.523	0.07021
217.9	0.06707
218.277	0.06797
218.655	0.07024
219.032	0.07002
219.409	0.0703
219.786	0.06778
220.163	0.06361
220.54	0.06551
220.917	0.0676
221.294	0.06812
221.671	0.0679
222.048	0.06391
222.425	0.06781
222.802	0.06802
223.179	0.06525
223.556	0.06297
223.932	0.06604
224.309	0.06495
224.686	0.06171
225.062	0.06238
225.439	0.0577
225.815	0.05876
226.192	0.05778
226.568	0.05721
226.945	0.05504
227.321	0.05838
227.698	0.06152
228.074	0.0601
228.45	0.05789
228.827	0.05859
229.203	0.05873
229.579	0.05434
229.955	0.05585
230.331	0.05205
230.707	0.053
231.083	0.05749
231.46	0.0568
231.835	0.0594
232.211	0.06188
232.587	0.06601
232.963	0.06385
233.339	0.06955
233.715	0.06918
234.091	0.06911
234.466	0.07243
234.842	0.07624
235.218	0.07578
235.593	0.07918
235.969	0.08471
236.344	0.08687
236.72	0.08771
237.095	0.08708
237.471	0.08582
237.846	0.08564
238.222	0.088
238.597	0.08832
238.972	0.08318
239.348	0.08305
239.723	0.08322
240.098	0.08234
240.473	0.07828
240.848	0.07891
241.223	0.07668
241.598	0.07564
241.973	0.07947
242.348	0.07697
242.723	0.07489
243.098	0.07333
243.473	0.07297
243.848	0.07127
244.223	0.07333
244.597	0.07471
244.972	0.07338
245.347	0.07625
245.721	0.07582
246.096	0.07421
246.47	0.07456
246.845	0.07693
247.219	0.0796
247.594	0.07638
247.968	0.07496
248.343	0.07398
248.717	0.07387
249.091	0.07333
249.466	0.07677
249.84	0.0738
250.214	0.0742
250.588	0.07631
250.962	0.07659
251.336	0.07257
251.71	0.07431
252.084	0.0761
252.458	0.07498
252.832	0.07515
253.206	0.07781
253.58	0.0796
253.954	0.08063
254.328	0.0825
254.702	0.08044
255.075	0.0793
255.449	0.08276
255.823	0.08334
256.196	0.08524
256.57	0.08526
256.943	0.08585
257.317	0.08391
257.69	0.08462
258.064	0.08484
258.437	0.08503
258.81	0.08403
259.184	0.08631
259.557	0.08419
259.93	0.08089
260.303	0.08008
260.677	0.08066
261.05	0.08166
261.423	0.08267
261.796	0.08352
262.169	0.08075
262.542	0.08149
262.915	0.08282
