Data from 10 sec_Absorbance_11-52-29-175.txt Node
Date: Fri Jan 27 11:52:29 EST 2023
User: UV-vis
Spectrometer: FLMS04918
Trigger mode: 0
Integration Time (sec): 3.310000E-3
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 10
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
179.23	0.20984
179.611	-0.1124
179.992	-0
180.373	-1.1882
180.754	-0.71196
181.134	-0
181.515	-0.40756
181.896	-0.33917
182.276	-0.24266
182.657	-0.37203
183.038	-0.75894
183.418	-0
183.799	2.10821
184.179	0.15128
184.56	0.19822
184.94	0.20158
185.32	0.20001
185.701	0.2034
186.081	0.2002
186.461	0.19562
186.842	0.19653
187.222	0.1978
187.602	0.19658
187.982	0.19304
188.362	0.19229
188.742	0.19263
189.122	0.19226
189.502	0.19201
189.882	0.19291
190.262	0.19077
190.642	0.19217
191.022	0.19332
191.402	0.19243
191.781	0.19345
192.161	0.192
192.541	0.19172
192.92	0.19101
193.3	0.19103
193.68	0.1893
194.059	0.18997
194.439	0.19222
194.818	0.19275
195.198	0.19074
195.577	0.19346
195.957	0.19523
196.336	0.19584
196.715	0.19677
197.094	0.19745
197.474	0.1979
197.853	0.19812
198.232	0.20091
198.611	0.20136
198.99	0.20237
199.369	0.20301
199.748	0.20316
200.127	0.20369
200.506	0.20422
200.885	0.20635
201.264	0.20717
201.643	0.20808
202.022	0.20901
202.401	0.20794
202.779	0.20707
203.158	0.20786
203.537	0.20662
203.915	0.2086
204.294	0.20847
204.673	0.20867
205.051	0.20872
205.43	0.20809
205.808	0.20783
206.187	0.20834
206.565	0.2067
206.943	0.20535
207.322	0.20603
207.7	0.20445
208.078	0.20649
208.456	0.20701
208.835	0.20482
209.213	0.2049
209.591	0.20542
209.969	0.20374
210.347	0.20509
210.725	0.20577
211.103	0.20555
211.481	0.20462
211.859	0.20402
212.237	0.20621
212.614	0.20587
212.992	0.20579
213.37	0.2072
213.748	0.2081
214.125	0.20615
214.503	0.20737
214.881	0.20772
215.258	0.20797
215.636	0.20897
216.013	0.20851
216.391	0.20823
216.768	0.20859
217.145	0.20753
217.523	0.20596
217.9	0.20752
218.277	0.20763
218.655	0.20836
219.032	0.20838
219.409	0.20998
219.786	0.21019
220.163	0.20981
220.54	0.2106
220.917	0.21081
221.294	0.20972
221.671	0.20853
222.048	0.21001
222.425	0.21118
222.802	0.21123
223.179	0.21044
223.556	0.20965
223.932	0.20993
224.309	0.21086
224.686	0.21257
225.062	0.21415
225.439	0.21606
225.815	0.21523
226.192	0.21446
226.568	0.2143
226.945	0.21372
227.321	0.21375
227.698	0.21346
228.074	0.21135
228.45	0.21086
228.827	0.21362
229.203	0.21611
229.579	0.21659
229.955	0.21708
230.331	0.21569
230.707	0.21631
231.083	0.21782
231.46	0.21888
231.835	0.21937
232.211	0.21906
232.587	0.21977
232.963	0.21922
233.339	0.21965
233.715	0.22078
234.091	0.22125
234.466	0.22072
234.842	0.2227
235.218	0.223
235.593	0.22226
235.969	0.22448
236.344	0.22544
236.72	0.22497
237.095	0.22388
237.471	0.22492
237.846	0.22464
238.222	0.2247
238.597	0.22644
238.972	0.22619
239.348	0.22592
239.723	0.22715
240.098	0.2285
240.473	0.22873
240.848	0.2289
241.223	0.2284
241.598	0.22808
241.973	0.23026
242.348	0.23111
242.723	0.23156
243.098	0.23276
243.473	0.23448
243.848	0.23499
244.223	0.23598
244.597	0.23478
244.972	0.23391
245.347	0.23335
245.721	0.23392
246.096	0.23547
246.47	0.23617
246.845	0.23696
247.219	0.23693
247.594	0.23776
247.968	0.23767
248.343	0.23766
248.717	0.23795
249.091	0.23991
249.466	0.24162
249.84	0.24056
250.214	0.24224
250.588	0.24312
250.962	0.24384
251.336	0.24339
251.71	0.24432
252.084	0.2451
252.458	0.2472
252.832	0.24869
253.206	0.2504
253.58	0.2508
253.954	0.25071
254.328	0.25009
254.702	0.25144
255.075	0.25235
255.449	0.25231
255.823	0.2534
256.196	0.2539
256.57	0.2553
256.943	0.25677
257.317	0.25618
257.69	0.2588
258.064	0.2582
258.437	0.259
258.81	0.25934
259.184	0.26157
259.557	0.26161
259.93	0.26193
260.303	0.26267
260.677	0.26368
261.05	0.264
261.423	0.26588
261.796	0.26717
262.169	0.26934
262.542	0.26836
262.915	0.26922
263.288	0.26899
263.661	0.26945
264.033	0.27147
264.406	0.27215
264.779	0.2704
265.152	0.27183
265.524	0.27136
265.897	0.27205
266.27	0.27277
266.642	0.27335
267.015	0.27306
267.387	0.27424
267.76	0.27543
268.132	0.27523
268.504	0.27572
268.877	0.27649
269.249	0.27641
269.621	0.277
269.994	0.27729
270.366	0.27863
270.738	0.28004
271.11	0.28053
271.482	0.28158
271.854	0.28149
272.226	0.28218
272.598	0.28441
272.97	0.28484
273.342	0.28514
273.714	0.28696
274.086	0.2886
274.458	0.28996
274.829	0.29162
275.201	0.29314
275.573	0.29318
275.944	0.29564
276.316	0.29777
276.688	0.30063
277.059	0.30266
277.431	0.30667
277.802	0.31159
278.173	0.31887
278.545	0.33067
278.916	0.34576
279.287	0.36428
279.659	0.38764
280.03	0.40996
280.401	0.42975
280.772	0.44604
281.143	0.45839
281.515	0.46639
281.886	0.46993
282.257	0.46869
282.628	0.4635
282.998	0.45556
283.369	0.44445
283.74	0.43137
284.111	0.41843
284.482	0.40478
284.853	0.39164
285.223	0.37864
285.594	0.36661
285.965	0.35548
286.335	0.34419
286.706	0.33317
287.076	0.32232
287.447	0.31154
287.817	0.30068
288.188	0.28978
288.558	0.27843
288.928	0.26621
289.299	0.25317
289.669	0.24002
290.039	0.22657
290.409	0.2135
290.779	0.20109
291.149	0.18977
291.52	0.17972
291.89	0.17062
292.26	0.16242
292.629	0.15498
292.999	0.14833
293.369	0.14212
293.739	0.13639
294.109	0.13137
294.479	0.12687
294.848	0.1226
295.218	0.11833
295.588	0.11411
295.957	0.10985
296.327	0.10561
296.696	0.10147
297.066	0.09743
297.435	0.09336
297.805	0.08933
298.174	0.08535
298.544	0.08135
298.913	0.07742
299.282	0.07356
299.651	0.06962
300.021	0.06588
300.39	0.06215
300.759	0.05865
301.128	0.05539
301.497	0.05223
301.866	0.04933
302.235	0.04648
302.604	0.04387
302.973	0.04153
303.342	0.03917
303.71	0.03672
304.079	0.0343
304.448	0.03199
304.817	0.02971
305.185	0.02729
305.554	0.02529
305.923	0.02349
306.291	0.02184
306.66	0.02038
307.028	0.01895
307.397	0.01763
307.765	0.01633
308.133	0.01512
308.502	0.01377
308.87	0.01232
309.238	0.01078
309.606	0.00908
309.975	0.0074
310.343	0.00571
310.711	0.00407
311.079	0.00272
