Data from 1 min laser_Absorbance_01.txt Node
Date: Fri Jan 27 15:49:54 EST 2023
User: UV-vis
Spectrometer: FLMS04918
Trigger mode: 0
Integration Time (sec): 1.370000E-3
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 10
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
179.23	0.64112
179.611	0.76528
179.992	0.4933
180.373	0.33734
180.754	0.92367
181.134	0.62685
181.515	0.82051
181.896	0.88636
182.276	0.60652
182.657	0.63773
183.038	0.58123
183.418	0.58923
183.799	0.97502
184.179	-0.22056
184.56	-0.07814
184.94	-0.04074
185.32	-0.02791
185.701	-0.02675
186.081	-0.01589
186.461	0.00553
186.842	0.00018
187.222	0.00774
187.602	0.00217
187.982	0.00886
188.362	0.01734
188.742	0.00952
189.122	0.00771
189.502	0.00084
189.882	0.00307
190.262	0.00708
190.642	0.00924
191.022	0.01227
191.402	0.01558
191.781	0.01466
192.161	0.01877
192.541	0.01843
192.92	0.02095
193.3	0.01833
193.68	0.01744
194.059	0.01954
194.439	0.01699
194.818	0.01613
195.198	0.01614
195.577	0.01654
195.957	0.01668
196.336	0.01566
196.715	0.01536
197.094	0.01667
197.474	0.01679
197.853	0.01625
198.232	0.01563
198.611	0.01289
198.99	0.0143
199.369	0.01014
199.748	0.01354
200.127	0.01371
200.506	0.01434
200.885	0.01533
201.264	0.01752
201.643	0.01525
202.022	0.01415
202.401	0.01278
202.779	0.01246
203.158	0.01365
203.537	0.013
203.915	0.01264
204.294	0.01147
204.673	0.01087
205.051	0.00871
205.43	0.0124
205.808	0.01474
206.187	0.01495
206.565	0.01537
206.943	0.01805
207.322	0.02075
207.7	0.01541
208.078	0.0153
208.456	0.0156
208.835	0.01393
209.213	0.01331
209.591	0.01392
209.969	0.01242
210.347	0.01861
210.725	0.02059
211.103	0.01842
211.481	0.02095
211.859	0.01898
212.237	0.02242
212.614	0.02516
212.992	0.02698
213.37	0.02653
213.748	0.02629
214.125	0.02869
214.503	0.02808
214.881	0.02304
215.258	0.02426
215.636	0.02509
216.013	0.02352
216.391	0.02064
216.768	0.02177
217.145	0.02308
217.523	0.02505
217.9	0.02457
218.277	0.0246
218.655	0.02595
219.032	0.02396
219.409	0.02551
219.786	0.02558
220.163	0.02053
220.54	0.01841
220.917	0.01624
221.294	0.0139
221.671	0.01112
222.048	0.01037
222.425	0.01224
222.802	0.01221
223.179	0.01107
223.556	0.01181
223.932	0.01418
224.309	0.01578
224.686	0.01665
225.062	0.01538
225.439	0.01744
225.815	0.02022
226.192	0.01692
226.568	0.01479
226.945	0.01676
227.321	0.01336
227.698	0.01263
228.074	0.01308
228.45	0.01349
228.827	0.01432
229.203	0.01404
229.579	0.01584
229.955	0.01466
230.331	0.01243
230.707	0.01413
231.083	0.0132
231.46	0.01423
231.835	0.01221
232.211	0.01298
232.587	0.01056
232.963	0.00842
233.339	0.00474
233.715	0.00327
234.091	0.00338
234.466	0.00105
234.842	0.00272
235.218	0.00402
235.593	0.00667
235.969	0.00896
236.344	0.01067
236.72	0.01095
237.095	0.01095
237.471	0.01247
237.846	0.01311
238.222	0.01172
238.597	0.01341
238.972	0.01341
239.348	0.01321
239.723	0.01481
240.098	0.01248
240.473	0.01583
240.848	0.01509
241.223	0.01824
241.598	0.01523
241.973	0.01296
242.348	0.0158
242.723	0.01395
243.098	0.01081
243.473	0.01008
243.848	0.00795
244.223	0.00749
244.597	0.00808
244.972	0.00826
245.347	0.00629
245.721	0.00579
246.096	0.00654
246.47	0.00513
246.845	0.00299
247.219	0.00165
247.594	0.00097
247.968	-0.00129
248.343	-0.00571
248.717	-0.00418
249.091	-0.00679
249.466	-0.0028
249.84	-0.00391
250.214	-0.00681
250.588	-0.00894
250.962	-0.01012
251.336	-0.01043
251.71	-0.01162
252.084	-0.01644
252.458	-0.02006
252.832	-0.01981
253.206	-0.02263
253.58	-0.02501
253.954	-0.02681
254.328	-0.03198
254.702	-0.02853
255.075	-0.03041
255.449	-0.0351
255.823	-0.0332
256.196	-0.03476
256.57	-0.03744
256.943	-0.03903
257.317	-0.04432
257.69	-0.04615
258.064	-0.04602
258.437	-0.04789
258.81	-0.04651
259.184	-0.0483
259.557	-0.05098
259.93	-0.05044
260.303	-0.051
260.677	-0.05097
261.05	-0.05103
261.423	-0.05186
261.796	-0.05044
262.169	-0.04848
262.542	-0.05054
262.915	-0.05137
263.288	-0.0509
